source_row_id,dialect,original_text,normalized_text,reason
34972,DIAL_EGY,الي عايز يحب والي خايف من,الي عايز يحب والي خايف من,exact_duplicate
34973,DIAL_EGY,الي عايز يحب والي خايف من,الي عايز يحب والي خايف من,exact_duplicate
34974,MSA,الى اداره نادي الوحدات,الي اداره نادي الوحدات,too_short
34976,MSA,في كل لحظاتي,في كل لحظاتي,too_short
34978,MSA,بأذن الله 5,باذن الله 5,too_short
34980,DIAL_GLF,نبي شافي,نبي شافي,too_short
34982,MSA,فالبعوضة مثلا تملك مئة عين في رأسها ، وثلاثة قلوب في جوفها ، وستة سكاكين في خرطومها ، وستة أجنحة فوق ظهرها . .,فالبعوضه مثلا تملك ميه عين في راسها وثلاثه قلوب في جوفها وسته سكاكين في خرطومها وسته اجنحه فوق ظهرها,exact_duplicate
34985,MSA,لا حولا ولا قوة الا,لا حولا ولا قوه الا,exact_duplicate
34986,MSA,لا حولا ولا قوة الا,لا حولا ولا قوه الا,exact_duplicate
34997,MSA,وَمَضي وَرَاءَ المَال,ومضي وراء المال,too_short
35002,MSA,مضمونه,مضمونه,too_short
35004,MSA,بالتوفيق ل ميس,بالتوفيق ل ميس,too_short
35011,DIAL_EGY,! ? ! اي فايدة الخبر دة ! ؟,اي فايده الخبر ده,too_short
35013,DIAL_EGY,متسالنيش ديانتك ايه انا مصري وابن,متسالنيش ديانتك ايه انا مصري وابن,exact_duplicate
35014,DIAL_EGY,متسالنيش ديانتك ايه انا مصري وابن,متسالنيش ديانتك ايه انا مصري وابن,exact_duplicate
35015,DIAL_EGY,متسالنيش ديانتك ايه انا مصري وابن,متسالنيش ديانتك ايه انا مصري وابن,exact_duplicate
35016,DIAL_EGY,متسالنيش ديانتك ايه انا مصري وابن,متسالنيش ديانتك ايه انا مصري وابن,exact_duplicate
35035,MSA,لأنها ستكشف عوارهم,لانها ستكشف عوارهم,too_short
35036,MSA,والتغيرات فقط اثناء,والتغيرات فقط اثناء,too_short
35039,DIAL_EGY,اشتكي لمين كل هذا,اشتكي لمين كل هذا,too_short
35047,MSA,با التوفيق للعالمي غدا والفوز,با التوفيق للعالمي غدا والفوز,exact_duplicate
35048,MSA,,,empty_after_normalization
35051,MSA,حب المدارسة,حب المدارسه,too_short
35052,DIAL_GLF,وهو موب,وهو موب,too_short
35053,MSA,مالك عذرمن بعد اغلى,مالك عذرمن بعد اغلي,too_short
35056,DIAL_LEV,والله حرام اللي,والله حرام اللي,too_short
35069,MSA,صدق شر البلية ما,صدق شر البليه ما,too_short
35070,MSA,كبروا عقولكم واحكم,كبروا عقولكم واحكم,too_short
35071,MSA,جولي .,جولي,too_short
35075,MSA,وانما المفروض الضغط بطول,وانما المفروض الضغط بطول,too_short
35077,MSA,هي ليست بحاجة,هي ليست بحاجه,too_short
35083,MSA,ونتمنى تسريع قرض الزواج,ونتمني تسريع قرض الزواج,too_short
35085,DIAL_LEV,سلم سلامات الهداف بدو,سلم سلامات الهداف بدو,too_short
35086,MSA,فعلا . . ناس بلا رحمة .,فعلا ناس بلا رحمه,too_short
35089,DIAL_EGY,تستاهل يا,تستاهل يا,too_short
35098,MSA,منافقى المعارضة تساوي,منافقي المعارضه تساوي,too_short
35099,MSA,منافقى المعارضة تساوي,منافقي المعارضه تساوي,too_short
35100,DIAL_GLF,الله يهديك,الله يهديك,too_short
35105,MSA,وحسن,وحسن,too_short
35114,MSA,كل سنة وانتم,كل سنه وانتم,too_short
35151,DIAL_GLF,عش رجب تشوف عجب,عش رجب تشوف عجب,too_short
35153,MSA,الا تعلموا ان العرب يتعبروننا خونه و منافقين و عملاء و الى اخره,الا تعلموا ان العرب يتعبروننا خونه و منافقين و عملاء و الي اخره,exact_duplicate
35155,DIAL_EGY,يارب يتخنقو منها,يارب يتخنقو منها,too_short
35163,MSA,والفكر المتفتح النير المدرك,والفكر المتفتح النير المدرك,too_short
35165,DIAL_GLF,مافي دعم من الدوله,مافي دعم من الدوله,too_short
35170,MSA,واجتمعت فية كل المقاصد,واجتمعت فيه كل المقاصد,too_short
35173,MSA,عودا بالنصر من عروس,عودا بالنصر من عروس,too_short
35176,MSA,مؤدية جدا لرأي ابو,موديه جدا لراي ابو,too_short
35182,MSA,حسبي الله على,حسبي الله علي,too_short
35185,MSA,الله يكفينا شر,الله يكفينا شر,too_short
35190,DIAL_GLF,رامزي يهايط على,رامزي يهايط علي,too_short
35191,DIAL_LEV,بدنا نرجع نقول لو ؟ ؟,بدنا نرجع نقول لو,too_short
35193,MSA,امين يا رب,امين يا رب,too_short
35196,MSA,"والكويكبي 3 ,",والكويكبي 3,too_short
35199,MSA,حسيبي الله ونعم,حسيبي الله ونعم,too_short
35205,DIAL_LEV,الله لا يسامحه دنيا,الله لا يسامحه دنيا,too_short
35209,MSA,ووجودها في جيتكس مميز,ووجودها في جيتكس مميز,too_short
35210,MSA,بالتوفيق ان شاء الله,بالتوفيق ان شاء الله,too_short
35214,MSA,يا أرض,يا ارض,too_short
35223,DIAL_GLF,انهزم الهلال وطرد العربجى,انهزم الهلال وطرد العربجي,too_short
35224,MSA,أحبك زوجك . . وقدر جميلك,احبك زوجك وقدر جميلك,too_short
35229,MSA,بالتوفيق,بالتوفيق,too_short
35234,MSA,قمة التناقض بصراحه,قمه التناقض بصراحه,too_short
35237,MSA,بالسلامه يا,بالسلامه يا,too_short
35244,MSA,من قصص جنحان شبابنا ؟ ! !,من قصص جنحان شبابنا,too_short
35246,MSA,وعظم الله,وعظم الله,too_short
35247,MSA,وعظم الله,وعظم الله,too_short
35254,MSA,فلها,فلها,too_short
35256,MSA,ويتمنون صادقين ألا تظهر,ويتمنون صادقين الا تظهر,too_short
35259,MSA,كلام صحيح,كلام صحيح,too_short
35260,DIAL_LEV,ولا يقولا,ولا يقولا,too_short
35268,DIAL_GLF,غيرك يتمنون احد ياخذ,غيرك يتمنون احد ياخذ,too_short
35273,MSA,ربنا يستر على البلاد,ربنا يستر علي البلاد,too_short
35274,MSA,لنا الله الكهرباء,لنا الله الكهرباء,too_short
35275,MSA,للتائبين للنادمين للصابرين,للتايبين للنادمين للصابرين,too_short
35280,MSA,نسال الله,نسال الله,too_short
35283,MSA,مجتمع قبلى .,مجتمع قبلي,too_short
35288,DIAL_GLF,اذا فقعت الصوت اهتز اتحاد القدم,اذا فقعت الصوت اهتز اتحاد القدم,exact_duplicate
35296,MSA,تقبل تحياتي,تقبل تحياتي,too_short
35300,MSA,بالنسبة لصاحب السيارة,بالنسبه لصاحب السياره,too_short
35305,MSA,النادي الملكي قاهر,النادي الملكي قاهر,too_short
35306,MSA,لو خبيث فهمك وقال :,لو خبيث فهمك وقال,too_short
35314,MSA,2 - يمجد,2 يمجد,too_short
35315,MSA,نرحب بضيف الاردن امير,نرحب بضيف الاردن امير,too_short
35318,DIAL_GLF,ياربي سترك اصلح أحوال,ياربي سترك اصلح احوال,too_short
35322,DIAL_GLF,عايشين بهالدنيا سرداد مرداد .,عايشين بهالدنيا سرداد مرداد,too_short
35329,DIAL_EGY,اومال اسمه ايه ؟ بطيخ,اومال اسمه ايه بطيخ,too_short
35334,MSA,حب الأستاذ محمد بن عبدالله,حب الاستاذ محمد بن عبدالله,exact_duplicate
35335,DIAL_LEV,سلم سلامات كل البطولات,سلم سلامات كل البطولات,too_short
35336,DIAL_LEV,سلم سلامات كل البطولات,سلم سلامات كل البطولات,too_short
35337,DIAL_LEV,سلم سلامات كل البطولات,سلم سلامات كل البطولات,too_short
35338,DIAL_LEV,سلم سلامات كل البطولات,سلم سلامات كل البطولات,too_short
35339,DIAL_LEV,سلم سلامات كل البطولات,سلم سلامات كل البطولات,too_short
35340,DIAL_LEV,سلم سلامات كل البطولات,سلم سلامات كل البطولات,too_short
35341,DIAL_LEV,سلم سلامات كل البطولات,سلم سلامات كل البطولات,too_short
35342,DIAL_LEV,سلم سلامات كل البطولات,سلم سلامات كل البطولات,too_short
35343,DIAL_LEV,سلم سلامات كل البطولات,سلم سلامات كل البطولات,too_short
35344,DIAL_LEV,سلم سلامات كل البطولات,سلم سلامات كل البطولات,too_short
35345,DIAL_LEV,سلم سلامات كل البطولات,سلم سلامات كل البطولات,too_short
35346,DIAL_LEV,سلم سلامات كل البطولات,سلم سلامات كل البطولات,too_short
35347,DIAL_LEV,سلم سلامات كل البطولات,سلم سلامات كل البطولات,too_short
35348,DIAL_LEV,سلم سلامات كل البطولات,سلم سلامات كل البطولات,too_short
35349,DIAL_LEV,سلم سلامات كل البطولات,سلم سلامات كل البطولات,too_short
35350,DIAL_LEV,سلم سلامات كل البطولات,سلم سلامات كل البطولات,too_short
35351,DIAL_LEV,سلم سلامات كل البطولات,سلم سلامات كل البطولات,too_short
35352,DIAL_LEV,سلم سلامات كل البطولات,سلم سلامات كل البطولات,too_short
35353,DIAL_LEV,سلم سلامات كل البطولات,سلم سلامات كل البطولات,too_short
35354,DIAL_LEV,سلم سلامات كل البطولات,سلم سلامات كل البطولات,too_short
35355,DIAL_LEV,سلم سلامات كل البطولات,سلم سلامات كل البطولات,too_short
35356,DIAL_LEV,سلم سلامات كل البطولات,سلم سلامات كل البطولات,too_short
35357,DIAL_LEV,سلم سلامات كل البطولات,سلم سلامات كل البطولات,too_short
35358,DIAL_LEV,سلم سلامات كل البطولات,سلم سلامات كل البطولات,too_short
35359,DIAL_LEV,سلم سلامات كل البطولات,سلم سلامات كل البطولات,too_short
35360,DIAL_LEV,سلم سلامات كل البطولات,سلم سلامات كل البطولات,too_short
35361,DIAL_LEV,سلم سلامات كل البطولات,سلم سلامات كل البطولات,too_short
35362,DIAL_LEV,سلم سلامات كل البطولات,سلم سلامات كل البطولات,too_short
35363,DIAL_LEV,سلم سلامات كل البطولات,سلم سلامات كل البطولات,too_short
35364,DIAL_LEV,سلم سلامات كل البطولات,سلم سلامات كل البطولات,too_short
35365,DIAL_LEV,سلم سلامات كل البطولات,سلم سلامات كل البطولات,too_short
35366,DIAL_LEV,سلم سلامات كل البطولات,سلم سلامات كل البطولات,too_short
35367,DIAL_LEV,سلم سلامات كل البطولات,سلم سلامات كل البطولات,too_short
