id,original_text,masked_text,mask_spans_json
test_000333,كل تعليقاتك فكيكة جدا لدرجة تدعو الى البلاهة انت اسكندرانى فنجرى بؤ ارحمنا . يعنى كل كاتب عمله كتاب قال فيه رأى لاسند تاريخى ولاعلمى له ويناقض جميع الاثباتات التاريخية على صحة الكتاب المقدس يبقى شاهد حتستشهد بكلامه عجايب ماتستشهد بمخطوطات الكتاب المقدس وتاريخ الكنيسة اوحتى تاريخ الرومان ايام المسيح والا احنا عرفنا نزور كل تواريخ العالم كمان روح اقرا عن التاريخ الفرعونى وكيف الاثار تثبت صحة الكتاب المقدس فقصة يوسف الصديق موجودة على الاثار الفرعونية بسنوات الخير وسنوات المجاعة كما ذكرت فى الكتاب المقدس او اقرأ عن مكان فلك نوح على جبل ارارات فى تركيا وكيف ان الحفريات اثبتت نفس مقاسات الفلك كما هو مذكور بدقة فى الكتاب المقدس او اقرا الاية الت تقول الجالس على كرة الارض قبل اكتشاف ذلك بالاف السنين وغير ذلك الكثير مادام عندك نت مش عارف تستفيد وتبحث وتفهم امال ربنا حيعملكم ايه اكتر من كده تسهيل للمعرفة كل دى وزنات ربنا حيحاسب عليها متضيعش وقتك فى تصيد للاخطاء استفيد به فى البحث والمعرفة وحاول تقرا كتير بصورة محايدة وعلمية,كل تعليقاتك فكيكة جدا لدرجة تدعو الى البلاهة انت اسكندرانى فنجرى بؤ ارحمنا . يعنى كل كاتب عمله كتاب قال فيه رأى لاسند تاريخى ولاعلمى له ويناقض جميع الاثباتات التاريخية على صحة الكتاب المقدس يبقى شاهد حتستشهد بكلامه عجايب ماتستشهد بمخطوطات الكتاب المقدس وتاريخ الكنيسة اوحتى تاريخ الرومان ايام [PERSON_1] والا احنا عرفنا نزور كل تواريخ العالم كمان روح اقرا عن التاريخ الفرعونى وكيف الاثار تثبت صحة الكتاب المقدس فقصة [PERSON_2] موجودة على الاثار الفرعونية بسنوات الخير وسنوات المجاعة كما ذكرت فى الكتاب المقدس او اقرأ عن مكان فلك [PERSON_3] على جبل [LOC_1] فى [LOC_2] وكيف ان الحفريات اثبتت نفس مقاسات الفلك كما هو مذكور بدقة فى الكتاب المقدس او اقرا الاية الت تقول الجالس على كرة الارض قبل اكتشاف ذلك بالاف السنين وغير ذلك الكثير مادام عندك نت مش عارف تستفيد وتبحث وتفهم امال ربنا حيعملكم ايه اكتر من كده تسهيل للمعرفة كل دى وزنات ربنا حيحاسب عليها متضيعش وقتك فى تصيد للاخطاء استفيد به فى البحث والمعرفة وحاول تقرا كتير بصورة محايدة وعلمية,"[{""start"": 293, ""end"": 299, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""المسيح"", ""mask_type"": ""PERSON""}, {""start"": 412, ""end"": 423, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""يوسف الصديق"", ""mask_type"": ""PERSON""}, {""start"": 526, ""end"": 529, ""placeholder"": ""[PERSON_3]"", ""surface_form"": ""نوح"", ""mask_type"": ""PERSON""}, {""start"": 538, ""end"": 544, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""ارارات"", ""mask_type"": ""LOC""}, {""start"": 548, ""end"": 553, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""تركيا"", ""mask_type"": ""LOC""}]"
test_000334,ما بين الحين والاخر ارى اشكالا في شوارع عمان لا تمت للرجولة بصلة من الشباب الاردني الشرقي واقول في نفسي اين الرجولة ؟ ؟,ما بين الحين والاخر ارى اشكالا في شوارع [LOC_1] لا تمت للرجولة بصلة من الشباب الاردني الشرقي واقول في نفسي اين الرجولة ؟ ؟,"[{""start"": 40, ""end"": 44, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""عمان"", ""mask_type"": ""LOC""}]"
test_000337,اقتسم القطبين الالقاب المحلية ونادي شباب الاردن والرمثا بقو متفرجين بهذه البطولات . . . بس الفطبول عنا تغير وصرنا نشوف تنافس اشد بين القطبين . . . بالنسبة لقلة الحضور الجماهيري سببه معاملة الدرك استاذ,اقتسم القطبين الالقاب المحلية ونادي [ORG_1] و[ORG_2] بقو متفرجين بهذه البطولات . . . بس الفطبول عنا تغير وصرنا نشوف تنافس اشد بين القطبين . . . بالنسبة لقلة الحضور الجماهيري سببه معاملة [ORG_3] استاذ,"[{""start"": 36, ""end"": 47, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""شباب الاردن"", ""mask_type"": ""ORG""}, {""start"": 49, ""end"": 55, ""placeholder"": ""[ORG_2]"", ""surface_form"": ""الرمثا"", ""mask_type"": ""ORG""}, {""start"": 189, ""end"": 194, ""placeholder"": ""[ORG_3]"", ""surface_form"": ""الدرك"", ""mask_type"": ""ORG""}]"
test_000342,انا قلتلك انت راجل محترم ونظيفة يا راجح عاوز اية تانى انت وسيد,انا قلتلك انت راجل محترم ونظيفة يا [PERSON_1] عاوز اية تانى انت وسيد,"[{""start"": 35, ""end"": 39, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""راجح"", ""mask_type"": ""PERSON""}]"
test_000344,شخصياً أرى أنه لاداعي لنفخ الجمر فالهلال طرف في النهائي باذن الله فقط قليل من الحكمة,شخصياً أرى أنه لاداعي لنفخ الجمر ف[ORG_1] طرف في النهائي باذن الله فقط قليل من الحكمة,"[{""start"": 34, ""end"": 40, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الهلال"", ""mask_type"": ""ORG""}]"
test_000351,أبو دم خفيف الحاج دعبس بتاع,أبو دم خفيف الحاج [PERSON_1] بتاع,"[{""start"": 18, ""end"": 22, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""دعبس"", ""mask_type"": ""PERSON""}]"
test_000357,انما هيحسب ازاي ؟ والزمالك يقرب من نادي الحكومه والحزب الوطني,انما هيحسب ازاي ؟ و[ORG_1] يقرب من نادي الحكومه و[ORG_2],"[{""start"": 19, ""end"": 26, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الزمالك"", ""mask_type"": ""ORG""}, {""start"": 49, ""end"": 61, ""placeholder"": ""[ORG_2]"", ""surface_form"": ""الحزب الوطني"", ""mask_type"": ""ORG""}]"
test_000358,من يقول 98 % من التعليقات هنا تؤيد البرادعى / حضرته مش فاهم ان كل واحد من شباب الفيسبوك بتوع البرادعى بيقعد على النت يكتب الاف التعليقات باسامى مختلفة ؟ ! !,من يقول [NUM_1] % من التعليقات هنا تؤيد [PERSON_1] / حضرته مش فاهم ان كل واحد من شباب [ORG_1] بتوع [PERSON_1] بيقعد على النت يكتب الاف التعليقات باسامى مختلفة ؟ ! !,"[{""start"": 8, ""end"": 10, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""98"", ""mask_type"": ""NUM""}, {""start"": 35, ""end"": 43, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""البرادعى"", ""mask_type"": ""PERSON""}, {""start"": 79, ""end"": 87, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الفيسبوك"", ""mask_type"": ""ORG""}, {""start"": 93, ""end"": 101, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""البرادعى"", ""mask_type"": ""PERSON""}]"
test_000359,شوفوا الالمان كيف يعتبرون وجود الحفر في شوارع احدى القرى شيء غريب . . واحنا اكبر شوارع الرباض مليانة,شوفوا [LOC_1] كيف يعتبرون وجود الحفر في شوارع احدى القرى شيء غريب . . واحنا اكبر شوارع [LOC_2] مليانة,"[{""start"": 6, ""end"": 13, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""الالمان"", ""mask_type"": ""LOC""}, {""start"": 87, ""end"": 93, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""الرباض"", ""mask_type"": ""LOC""}]"
test_000361,اتركو التمثيليه وانتبهو للعجل المصري وبعد المباراه,اتركو التمثيليه وانتبهو للعجل [LOC_1] وبعد المباراه,"[{""start"": 30, ""end"": 36, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""المصري"", ""mask_type"": ""LOC""}]"
test_000363,هيها جنوب أفريقيا مهيش بعيدة كثير علينا ! ! قريبة علينا . .,هيها [LOC_1] مهيش بعيدة كثير علينا ! ! قريبة علينا . .,"[{""start"": 5, ""end"": 17, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""جنوب أفريقيا"", ""mask_type"": ""LOC""}]"
test_000364,كفوو كفوو والله يا بنت القاسمي بس تلبسي ززين لايذبحك البرد . .,كفوو كفوو والله يا بنت [PERSON_1] بس تلبسي ززين لايذبحك البرد . .,"[{""start"": 23, ""end"": 30, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""القاسمي"", ""mask_type"": ""PERSON""}]"
test_000367,صراحه انتم مؤسسين الفن الكوميدي مو في السعوديه بس لكن على مستوى الخليج العربي . .,صراحه انتم مؤسسين الفن الكوميدي مو في [LOC_1] بس لكن على مستوى [LOC_2] . .,"[{""start"": 38, ""end"": 46, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""السعوديه"", ""mask_type"": ""LOC""}, {""start"": 64, ""end"": 77, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""الخليج العربي"", ""mask_type"": ""LOC""}]"
test_000368,البطولات القارية لا تقارن بالمونديال العالمي و إلا ما فازت بالبطولة الأوربية يوما اليونان و الدنمارك مثلا و بعدها لا صوت و لا خبر عنهم,البطولات القارية لا تقارن بالمونديال العالمي و إلا ما فازت بالبطولة الأوربية يوما [LOC_1] و [LOC_2] مثلا و بعدها لا صوت و لا خبر عنهم,"[{""start"": 82, ""end"": 89, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""اليونان"", ""mask_type"": ""LOC""}, {""start"": 92, ""end"": 100, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""الدنمارك"", ""mask_type"": ""LOC""}]"
test_000369,ترى انا هلالي و استغرب من اللي يقوله حسام الحين وقفوا معك في تهمة المنشطات وفي الآخير تهدد انك ما تلعب والله ما توقعتها مفروض ترد لهم الجميل وما ياخذ عقلك للدراهم صدق ناس عجب والله لوه انا في مكان كحيلان كان طردت حسام على,ترى انا [ORG_1] و استغرب من اللي يقوله [PERSON_1] الحين وقفوا معك في تهمة المنشطات وفي الآخير تهدد انك ما تلعب والله ما توقعتها مفروض ترد لهم الجميل وما ياخذ عقلك للدراهم صدق ناس عجب والله لوه انا في مكان [PERSON_2] كان طردت [PERSON_1] على,"[{""start"": 8, ""end"": 13, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""هلالي"", ""mask_type"": ""ORG""}, {""start"": 37, ""end"": 41, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""حسام"", ""mask_type"": ""PERSON""}, {""start"": 197, ""end"": 203, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""كحيلان"", ""mask_type"": ""PERSON""}, {""start"": 213, ""end"": 217, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""حسام"", ""mask_type"": ""PERSON""}]"
test_000370,ذلا وازيدكم من الشعر بيت الرساله قيمتها 3 ريال والله حراميه ** قال ايه قال ساهر اي ساهر قل نظام حراميه عشاناحدث معلوماتي ارسل رساله وادفع قيمه الرساله 3 ريال حراميه ويقولون انتما للوطن والله الواحد صار يكره شي اسمه وطن لانه كل شي فيه بفلوس,ذلا وازيدكم من الشعر بيت الرساله قيمتها [NUM_1] ريال والله حراميه ** قال ايه قال ساهر اي ساهر قل نظام حراميه عشاناحدث معلوماتي ارسل رساله وادفع قيمه الرساله [NUM_1] ريال حراميه ويقولون انتما للوطن والله الواحد صار يكره شي اسمه وطن لانه كل شي فيه بفلوس,"[{""start"": 40, ""end"": 41, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""3"", ""mask_type"": ""NUM""}, {""start"": 151, ""end"": 152, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""3"", ""mask_type"": ""NUM""}]"
test_000374,من يومك كبير يا أردننا العزيز الله يديمك عز و فخر و,من يومك كبير يا [LOC_1]نا العزيز الله يديمك عز و فخر و,"[{""start"": 16, ""end"": 20, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""أردن"", ""mask_type"": ""LOC""}]"
test_000375,ايه هين الوعد قدام لنبرهن على الملاء انه الزعيم وهو الوحيد الذي يقف على منصات التتويج لجميع البطولات المحلية وخير شاهد الأيام السابقة الفوز بالدوري والوصيف بكأس فيصل والظفر بكأس ولي العهد وباذن الله سوف ينال مبتغاه والوقوف بمنصة التتويج والسلام على خادم الحرمين الشريفين وشكري,ايه هين الوعد قدام لنبرهن على الملاء انه الزعيم وهو الوحيد الذي يقف على منصات التتويج لجميع البطولات المحلية وخير شاهد الأيام السابقة الفوز بالدوري والوصيف بكأس [PERSON_1] والظفر بكأس ولي العهد وباذن الله سوف ينال مبتغاه والوقوف بمنصة التتويج والسلام على خادم الحرمين الشريفين وشكري,"[{""start"": 161, ""end"": 165, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""فيصل"", ""mask_type"": ""PERSON""}]"
