id,Usage,original_text,masked_text,mask_spans_json
test_000194,Private,سبحان ربي لا يرضى بظلم فقد ظلمو وقتلو واقتحمو الناس في بيوتهم انظرو نتائج الدعاء الى الله سبحانه دمرهم بركان وبحر وخسائر مذهلة كل ماجمعوه من العراق ومراهناتهم على فلسطين ذهبت وسوف نرا الكثير انظرو الى شكل البحر سام,سبحان ربي لا يرضى بظلم فقد ظلمو وقتلو واقتحمو الناس في بيوتهم انظرو نتائج الدعاء الى الله سبحانه دمرهم بركان وبحر وخسائر مذهلة كل ماجمعوه من [LOC_1] ومراهناتهم على [LOC_2] ذهبت وسوف نرا الكثير انظرو الى شكل البحر سام,"[{""start"": 141, ""end"": 147, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""العراق"", ""mask_type"": ""LOC""}, {""start"": 163, ""end"": 169, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""فلسطين"", ""mask_type"": ""LOC""}]"
test_000198,Private,خلك رجال واضبط امورك مع امك ترا بدالك مليون,خلك رجال واضبط امورك مع امك ترا بدالك [NUM_1],"[{""start"": 38, ""end"": 43, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""مليون"", ""mask_type"": ""NUM""}]"
test_000199,Private,فكروا تانى وكفاية بقى ربنا يرحمك يا انور السادات ويدخلك الجنة ومفيش ذل لنا والحمدلله احنا عايشين فى سلام و انا محبش اتكلم عن ناس مش حابين بعضهم اصلا الفلسطنيين لحد دولوقتى لحد دولوقتى ولحد دولوقتى مش مأمنين على بعض مابين الضفة وغزة وكان كل طرف كان اليهود كفاية شعارات وارحمونا,فكروا تانى وكفاية بقى ربنا يرحمك يا [PERSON_1] ويدخلك الجنة ومفيش ذل لنا والحمدلله احنا عايشين فى سلام و انا محبش اتكلم عن ناس مش حابين بعضهم اصلا [ORG_1] لحد دولوقتى لحد دولوقتى ولحد دولوقتى مش مأمنين على بعض مابين [LOC_1] و[LOC_2] وكان كل طرف كان [ORG_2] كفاية شعارات وارحمونا,"[{""start"": 36, ""end"": 48, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""انور السادات"", ""mask_type"": ""PERSON""}, {""start"": 149, ""end"": 159, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الفلسطنيين"", ""mask_type"": ""ORG""}, {""start"": 221, ""end"": 226, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""الضفة"", ""mask_type"": ""LOC""}, {""start"": 228, ""end"": 231, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""غزة"", ""mask_type"": ""LOC""}, {""start"": 248, ""end"": 254, ""placeholder"": ""[ORG_2]"", ""surface_form"": ""اليهود"", ""mask_type"": ""ORG""}]"
test_000200,Private,ليه مصر مبتديش فرصة لولادها وتحرمهم منها,ليه [LOC_1] مبتديش فرصة لولادها وتحرمهم منها,"[{""start"": 4, ""end"": 7, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}]"
test_000203,Private,أنا شخصيا مش عاجبني الخبر ولكني رح أعلق . . بلدي أكبر وأشرف وأنظف من إنها تتمثل بشخص واحد مين ماكان ، وخصوصا بمكان . . . مثل اللي بتحكوا عنه ! أرجوكم لا تزجوا بإسم الأردن في هكذا برامج فكل واحد يحكي عن نفسه وبس ، أما بخصوص الصلاة فيا فاطمة إذا كانوا أبوك وأخوانك وأهلك ما بصلوا فهذا لا يعني أن الشعب لا يصلي ومين حضرتك علشان تعطي رأيك بشعبنا ؟ ؟ كل واحد يحفظ لسانه رجاء ويحترم البلد وأبناءها . . إن شاء الله في العام القادم لا نرى مثل هذه البرامج التافهة . على العموم أنا أحترم نشر الموضوع لأنو له معجبين لكن أرجوا أن لا يتم تجاوز,أنا شخصيا مش عاجبني الخبر ولكني رح أعلق . . بلدي أكبر وأشرف وأنظف من إنها تتمثل بشخص واحد مين ماكان ، وخصوصا بمكان . . . مثل اللي بتحكوا عنه ! أرجوكم لا تزجوا بإسم [LOC_1] في هكذا برامج فكل واحد يحكي عن نفسه وبس ، أما بخصوص الصلاة فيا [PERSON_1] إذا كانوا أبوك وأخوانك وأهلك ما بصلوا فهذا لا يعني أن الشعب لا يصلي ومين حضرتك علشان تعطي رأيك بشعبنا ؟ ؟ كل واحد يحفظ لسانه رجاء ويحترم البلد وأبناءها . . إن شاء الله في العام القادم لا نرى مثل هذه البرامج التافهة . على العموم أنا أحترم نشر الموضوع لأنو له معجبين لكن أرجوا أن لا يتم تجاوز,"[{""start"": 164, ""end"": 170, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""الأردن"", ""mask_type"": ""LOC""}, {""start"": 234, ""end"": 239, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""فاطمة"", ""mask_type"": ""PERSON""}]"
test_000205,Private,السيد زياد عويس غني عن التعريف في مجال الاتصالات في,السيد [PERSON_1] غني عن التعريف في مجال الاتصالات في,"[{""start"": 6, ""end"": 15, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""زياد عويس"", ""mask_type"": ""PERSON""}]"
test_000206,Private,حضرت لشراء نخيل المستغنى عنه من مزارع الراجحي كالعادة وإذا هي قد تغيرت تغيرا جذريا إيجابيا من ناحية التنظيم والعناية فسألت صديقي الموظف السعودي عن ذالك فأخبرني بأن الراجحي يقول كانت المزرعة تجارية والآن وقف لله وأصبحت في ذمتي . للمعلومية دواجن الوطنية وقف,حضرت لشراء نخيل المستغنى عنه من مزارع [ORG_1] كالعادة وإذا هي قد تغيرت تغيرا جذريا إيجابيا من ناحية التنظيم والعناية فسألت صديقي الموظف السعودي عن ذالك فأخبرني بأن [PERSON_1] يقول كانت المزرعة تجارية والآن وقف لله وأصبحت في ذمتي . للمعلومية دواجن [ORG_2] وقف,"[{""start"": 38, ""end"": 45, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الراجحي"", ""mask_type"": ""ORG""}, {""start"": 164, ""end"": 171, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""الراجحي"", ""mask_type"": ""PERSON""}, {""start"": 244, ""end"": 251, ""placeholder"": ""[ORG_2]"", ""surface_form"": ""الوطنية"", ""mask_type"": ""ORG""}]"
test_000208,Private,1 - سوء تحكيم ولا تحكيم الحوكشه في,[NUM_1] - سوء تحكيم ولا تحكيم الحوكشه في,"[{""start"": 0, ""end"": 1, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""1"", ""mask_type"": ""NUM""}]"
test_000209,Private,ممكن نسمع مقطع من أغنية عن عزم الوزير إنه حيحارب الدروس الخصوصية ! ؟ أشك إن كان حاجة زى دى حتحصل ولا بعد 100 سنه لأنها منظومة فساد,ممكن نسمع مقطع من أغنية عن عزم الوزير إنه حيحارب الدروس الخصوصية ! ؟ أشك إن كان حاجة زى دى حتحصل ولا بعد [NUM_1] سنه لأنها منظومة فساد,"[{""start"": 105, ""end"": 108, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""100"", ""mask_type"": ""NUM""}]"
test_000210,Private,يستاهل الإنتر وعقبال ما ياخذ,يستاهل [ORG_1] وعقبال ما ياخذ,"[{""start"": 7, ""end"": 13, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الإنتر"", ""mask_type"": ""ORG""}]"
test_000211,Private,"اعيد واقول راح يلقمون الخمسه وتذكروا كلامي ,","اعيد واقول راح يلقمون [NUM_1] وتذكروا كلامي ,","[{""start"": 22, ""end"": 28, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""الخمسه"", ""mask_type"": ""NUM""}]"
test_000217,Private,ومدى احترامى للنادى الزمالك اللى بجد بكون من اكتر الناس اللى تزعل علشانه يوم ما مستواه بيقل او يكون ضعيف فى المسابقه لان دى بيفقدنى انا كأهلاووى المتعه بتاعة,ومدى احترامى للنادى [ORG_1] اللى بجد بكون من اكتر الناس اللى تزعل علشانه يوم ما مستواه بيقل او يكون ضعيف فى المسابقه لان دى بيفقدنى انا كأهلاووى المتعه بتاعة,"[{""start"": 20, ""end"": 27, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الزمالك"", ""mask_type"": ""ORG""}]"
test_000219,Private,المغطس اكتر موقع في الاردن سياحي وديني بحبو كتير بحس الواحد بس يكون هنيك بحرارة الايمان وبحلاوته ، ،,المغطس اكتر موقع في [LOC_1] سياحي وديني بحبو كتير بحس الواحد بس يكون هنيك بحرارة الايمان وبحلاوته ، ،,"[{""start"": 20, ""end"": 26, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""الاردن"", ""mask_type"": ""LOC""}]"
test_000220,Private,اليوم سيكون خروج حزين ومن عنق الزجاجه ومن الباب الخلفي الضيق لفريق الوحدات المتواضع اخيرا وسيتم اقصاءه من افضل فريق من الشمال الحسين اربد وسيودع البطوله مبكرا ويرجع خائبا للمصدار وهو يجر اكناف الخيبه والحسره بعد الفوز المدوي والمفاجاه الكبيره التي ستنتظره من اللاعبين ومن الجماهير,اليوم سيكون خروج حزين ومن عنق الزجاجه ومن الباب الخلفي الضيق لفريق [ORG_1] المتواضع اخيرا وسيتم اقصاءه من افضل فريق من الشمال [ORG_2] وسيودع البطوله مبكرا ويرجع خائبا للمصدار وهو يجر اكناف الخيبه والحسره بعد الفوز المدوي والمفاجاه الكبيره التي ستنتظره من اللاعبين ومن الجماهير,"[{""start"": 67, ""end"": 74, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الوحدات"", ""mask_type"": ""ORG""}, {""start"": 126, ""end"": 137, ""placeholder"": ""[ORG_2]"", ""surface_form"": ""الحسين اربد"", ""mask_type"": ""ORG""}]"
test_000221,Private,أما بالنسبة لترك الأستاذ يسري لجريدة اليوم السابع ، أنا أتصلت بصديقة لي تكتب مقال بشكل غير منتظم في اليوم السابع ، وسألتها عن غياب مقالات الأستاذ يسري ، وهي أتصلت بالمسئول عن نشر مقالات الكتاب من الخارج ، وأقسم لها أنه لا يعرف السبب عن هذا,أما بالنسبة لترك الأستاذ [PERSON_1] لجريدة [ORG_1] ، أنا أتصلت بصديقة لي تكتب مقال بشكل غير منتظم في [ORG_1] ، وسألتها عن غياب مقالات الأستاذ [PERSON_1] ، وهي أتصلت بالمسئول عن نشر مقالات الكتاب من الخارج ، وأقسم لها أنه لا يعرف السبب عن هذا,"[{""start"": 25, ""end"": 29, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""يسري"", ""mask_type"": ""PERSON""}, {""start"": 37, ""end"": 49, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""اليوم السابع"", ""mask_type"": ""ORG""}, {""start"": 100, ""end"": 112, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""اليوم السابع"", ""mask_type"": ""ORG""}, {""start"": 146, ""end"": 150, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""يسري"", ""mask_type"": ""PERSON""}]"
test_000224,Private,والله يا جدعان انا عضو ع الفيس بوك لي فترة صغيرة يعني أقل من سنة,والله يا جدعان انا عضو ع [ORG_1] لي فترة صغيرة يعني أقل من [NUM_1],"[{""start"": 25, ""end"": 34, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الفيس بوك"", ""mask_type"": ""ORG""}, {""start"": 61, ""end"": 64, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""سنة"", ""mask_type"": ""NUM""}]"
test_000225,Private,كيفك معاذ مبروك الفوز الأول وأهدافك كمان وكمان في زيادة انشاء,كيفك [PERSON_1] مبروك الفوز الأول وأهدافك كمان وكمان في زيادة انشاء,"[{""start"": 5, ""end"": 9, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""معاذ"", ""mask_type"": ""PERSON""}]"
test_000227,Private,كان يفترض ان تكون دول مجلس التعاون الخليجى النموذج اموال طائلة وثروات واعداد قليلة من البشر اصبحت المدن الكبرى الخليجية مرتع خصب للجريمة المنظمة والعشوائية لا يكاد يمر يوم الا وتسمع اخبار مفزعة هذا غير الاختلاسات والتى اصبحت ظاهرة نتيجة انظمة ادارية عقيمة سهلت مثل هذه العمليات مع ضعف فى الاداء الرقابى والمحاسبى الاردن وتونس يحققان تفوقاً كبيراً فى التنمية ومحاربة للفساد على الرغم انها دول غير نفطية السودان الان يسير بخطى ثابته نحو النهوض بشراكة صينية فى الادارة والتصنيع دول الخليج ومصر للوراء,كان يفترض ان تكون دول مجلس التعاون الخليجى النموذج اموال طائلة وثروات واعداد قليلة من البشر اصبحت المدن الكبرى الخليجية مرتع خصب للجريمة المنظمة والعشوائية لا يكاد يمر يوم الا وتسمع اخبار مفزعة هذا غير الاختلاسات والتى اصبحت ظاهرة نتيجة انظمة ادارية عقيمة سهلت مثل هذه العمليات مع ضعف فى الاداء الرقابى والمحاسبى [LOC_1] و[LOC_2] يحققان تفوقاً كبيراً فى التنمية ومحاربة للفساد على الرغم انها دول غير نفطية [LOC_3] الان يسير بخطى ثابته نحو النهوض بشراكة [LOC_4] فى الادارة والتصنيع دول الخليج و[LOC_5] للوراء,"[{""start"": 313, ""end"": 319, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""الاردن"", ""mask_type"": ""LOC""}, {""start"": 321, ""end"": 325, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""تونس"", ""mask_type"": ""LOC""}, {""start"": 402, ""end"": 409, ""placeholder"": ""[LOC_3]"", ""surface_form"": ""السودان"", ""mask_type"": ""LOC""}, {""start"": 449, ""end"": 454, ""placeholder"": ""[LOC_4]"", ""surface_form"": ""صينية"", ""mask_type"": ""LOC""}, {""start"": 487, ""end"": 490, ""placeholder"": ""[LOC_5]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}]"
